date,EUR,GBP,AUD,CAD,CHF,JPY
2012-08-18,0.810570,0.636419,0.958823,0.988490,0.973575,79.411526
2012-08-19,0.810570,0.636419,0.958823,0.988490,0.973575,79.411526
2012-08-20,0.813008,0.636951,0.958049,0.989187,0.976423,79.528455
2012-08-21,0.804635,0.634334,0.952607,0.985678,0.966366,79.505954
2012-08-22,0.803342,0.632913,0.958066,0.992529,0.964733,79.249679
2012-08-23,0.796686,0.630258,0.954509,0.990918,0.956820,78.616953
2012-08-24,0.799552,0.631326,0.961941,0.993364,0.960182,78.484049
2012-08-25,0.799552,0.631326,0.961941,0.993364,0.960182,78.484049
2012-08-26,0.799552,0.631326,0.961941,0.993364,0.960182,78.484049
2012-08-27,0.798085,0.632434,0.962171,0.989864,0.958500,78.778931
2012-08-28,0.796940,0.633328,0.963819,0.987329,0.957125,78.570290
2012-08-29,0.797130,0.631168,0.963571,0.988601,0.957354,78.620965
2012-08-30,0.797194,0.630660,0.967953,0.991231,0.957350,78.627232
2012-08-31,0.792959,0.630600,0.967489,0.990167,0.952264,78.471176
2012-09-01,0.792959,0.630600,0.967489,0.990167,0.952264,78.471176
2012-09-02,0.792959,0.630600,0.967489,0.990167,0.952264,78.471176
2012-09-03,0.795672,0.629535,0.976926,0.986633,0.955442,78.317950
2012-09-04,0.794976,0.629700,0.975197,0.984975,0.954766,78.368710
2012-09-05,0.795039,0.628359,0.980840,0.987597,0.955160,78.446494
2012-09-06,0.791264,0.627947,0.976499,0.986707,0.953395,78.620035
2012-09-07,0.787030,0.627027,0.966394,0.981584,0.954510,78.907603
2012-09-08,0.787030,0.627027,0.966394,0.981584,0.954510,78.907603
2012-09-09,0.787030,0.627027,0.966394,0.981584,0.954510,78.907603
2012-09-10,0.782718,0.625939,0.966578,0.977301,0.946306,78.256105
2012-09-11,0.782044,0.623915,0.961993,0.972003,0.944240,77.969813
2012-09-12,0.775434,0.621666,0.955490,0.974411,0.936957,77.892370
2012-09-13,0.774593,0.620798,0.957165,0.975910,0.939582,77.645236
2012-09-14,0.763650,0.616609,0.944330,0.964338,0.928751,78.075601
2012-09-15,0.763650,0.616609,0.944330,0.964338,0.928751,78.075601
2012-09-16,0.763650,0.616609,0.944330,0.964338,0.928751,78.075601
2012-09-17,0.764175,0.616651,0.951551,0.973025,0.929237,78.412043
2012-09-18,0.766049,0.615520,0.959629,0.975333,0.927915,78.627241
2012-09-19,0.769112,0.617367,0.957930,0.974619,0.930242,78.741732
2012-09-20,0.771962,0.617701,0.961942,0.978694,0.933148,78.130307
2012-09-21,0.769941,0.614952,0.952033,0.974284,0.932399,78.210656
2012-09-22,0.769941,0.614952,0.952033,0.974284,0.932399,78.210656
2012-09-23,0.769941,0.614952,0.952033,0.974284,0.932399,78.210656
2012-09-24,0.774234,0.616909,0.961211,0.980799,0.936435,78.034995
2012-09-25,0.773276,0.615914,0.958320,0.980281,0.935045,77.768327
2012-09-26,0.778513,0.618840,0.966991,0.983496,0.941067,77.711172
2012-09-27,0.776759,0.616669,0.959609,0.983222,0.938636,77.660401
2012-09-28,0.773395,0.617208,0.958701,0.980974,0.935731,77.625677
2012-09-29,0.773395,0.617208,0.958701,0.980974,0.935731,77.625677
2012-09-30,0.773395,0.617208,0.958701,0.980974,0.935731,77.625677
2012-10-01,0.776578,0.619943,0.965365,0.983692,0.939272,77.984002
2012-10-02,0.773395,0.619180,0.969142,0.981671,0.935963,78.128384
2012-10-03,0.774954,0.620622,0.978379,0.986283,0.938004,78.347799
2012-10-04,0.772141,0.620763,0.978534,0.987028,0.936067,78.665740
2012-10-05,0.769112,0.617790,0.975388,0.980618,0.931549,78.464852
2012-10-06,0.769112,0.617790,0.975388,0.980618,0.931549,78.464852
2012-10-07,0.769112,0.617790,0.975388,0.980618,0.931549,78.464852
2012-10-08,0.771724,0.623862,0.981710,0.978778,0.934558,78.291403
2012-10-09,0.772022,0.623717,0.977611,0.975218,0.934996,78.244422
2012-10-10,0.775855,0.624525,0.975561,0.977112,0.939561,78.314842
2012-10-11,0.774114,0.623355,0.973293,0.978867,0.935671,78.386747
2012-10-12,0.771010,0.621820,0.975636,0.977487,0.932382,78.411719
2012-10-13,0.771010,0.621820,0.975636,0.977487,0.932382,78.411719
2012-10-14,0.771010,0.621820,0.975636,0.977487,0.932382,78.411719
2012-10-15,0.770951,0.622504,0.976101,0.977720,0.932156,78.714054
2012-10-16,0.766518,0.620650,0.972942,0.986509,0.926797,78.905412
2012-10-17,0.762195,0.618521,0.967226,0.984375,0.922713,78.681402
2012-10-18,0.762311,0.618921,0.962952,0.979036,0.921939,79.288001
2012-10-19,0.767165,0.623514,0.965554,0.988493,0.927119,79.225163
2012-10-20,0.767165,0.623514,0.965554,0.988493,0.927119,79.225163
2012-10-21,0.767165,0.623514,0.965554,0.988493,0.927119,79.225163
2012-10-22,0.765521,0.623517,0.968920,0.994182,0.926051,79.820868
2012-10-23,0.768935,0.625644,0.973626,0.996617,0.930258,79.846213
2012-10-24,0.772678,0.624556,0.967857,0.989569,0.934941,79.840828
2012-10-25,0.769645,0.619487,0.962826,0.991611,0.931040,80.158547
2012-10-26,0.774713,0.620700,0.967307,0.996669,0.936628,79.911683
2012-10-27,0.774713,0.620700,0.967307,0.996669,0.936628,79.911683
2012-10-28,0.774713,0.620700,0.967307,0.996669,0.936628,79.911683
2012-10-29,0.775314,0.623779,0.965654,0.999767,0.937122,79.616995
2012-10-30,0.771486,0.621972,0.963509,0.999923,0.932341,79.463046
2012-10-31,0.769645,0.620680,0.964211,1.000924,0.929424,79.873778
2012-11-01,0.770713,0.618998,0.962697,0.999538,0.930405,80.015414
2012-11-02,0.778210,0.623813,0.962957,0.994786,0.939533,80.583658
2012-11-03,0.778210,0.623813,0.962957,0.994786,0.939533,80.583658
2012-11-04,0.778210,0.623813,0.962957,0.994786,0.939533,80.583658
2012-11-05,0.782656,0.626047,0.965641,0.996478,0.944118,80.300540
2012-11-06,0.781250,0.625742,0.958047,0.993906,0.943359,80.156250
2012-11-07,0.784560,0.626393,0.959360,0.993410,0.946571,80.111408
2012-11-08,0.785176,0.625432,0.960270,0.996388,0.946765,79.883794
2012-11-09,0.787774,0.628053,0.965102,1.002836,0.949582,79.123996
2012-11-10,0.787774,0.628053,0.965102,1.002836,0.949582,79.123996
2012-11-11,0.787774,0.628053,0.965102,1.002836,0.949582,79.123996
2012-11-12,0.785238,0.629761,0.957990,0.999215,0.946761,79.411072
2012-11-13,0.787650,0.629844,0.959909,1.001024,0.948803,79.497480
2012-11-14,0.785793,0.630677,0.960003,1.001179,0.946095,80.150872
2012-11-15,0.783945,0.631428,0.968172,1.002038,0.944026,81.263719
2012-11-16,0.784621,0.629619,0.967987,1.000628,0.944841,81.161240
2012-11-17,0.784621,0.629619,0.967987,1.000628,0.944841,81.161240
2012-11-18,0.784621,0.629619,0.967987,1.000628,0.944841,81.161240
2012-11-19,0.783576,0.629368,0.962467,0.998590,0.943818,81.178499
2012-11-20,0.780701,0.628191,0.962682,0.995784,0.940667,81.497385
2012-11-21,0.780945,0.627645,0.965092,0.997579,0.940336,82.381882
2012-11-22,0.775615,0.626464,0.963313,0.995967,0.934228,82.540914
2012-11-23,0.774653,0.627547,0.960028,0.996592,0.933457,82.260438
2012-11-24,0.774653,0.627547,0.960028,0.996592,0.933457,82.260438
2012-11-25,0.774653,0.627547,0.960028,0.996592,0.933457,82.260438
2012-11-26,0.771367,0.624769,0.957729,0.993829,0.929189,82.127430
2012-11-27,0.771545,0.623486,0.954556,0.991127,0.929172,82.138724
2012-11-28,0.775735,0.625917,0.957179,0.994725,0.933442,81.793499
2012-11-29,0.769586,0.623773,0.956749,0.991688,0.926812,82.130214
2012-11-30,0.770060,0.624365,0.960573,0.993686,0.928230,82.681349
2012-12-01,0.770060,0.624365,0.960573,0.993686,0.928230,82.681349
2012-12-02,0.770060,0.624365,0.960573,0.993686,0.928230,82.681349
2012-12-03,0.765873,0.621965,0.958643,0.992877,0.925710,82.224094
2012-12-04,0.763825,0.620455,0.954552,0.993966,0.926978,81.943171
2012-12-05,0.765404,0.621431,0.955454,0.991963,0.928282,82.135476
2012-12-06,0.764994,0.620678,0.952876,0.991509,0.926714,82.359241
2012-12-07,0.774893,0.624642,0.954514,0.992329,0.935839,82.285936
2012-12-08,0.774893,0.624642,0.954514,0.992329,0.935839,82.285936
2012-12-09,0.774893,0.624642,0.954514,0.992329,0.935839,82.285936
2012-12-10,0.773395,0.622119,0.952668,0.986930,0.933333,82.157773
2012-12-11,0.769645,0.621412,0.952898,0.986685,0.932425,82.436697
2012-12-12,0.766871,0.619440,0.947699,0.985429,0.928604,82.914110
2012-12-13,0.764701,0.619446,0.947541,0.982794,0.924524,83.490097
2012-12-14,0.764468,0.620365,0.950157,0.984481,0.924165,83.747420
2012-12-15,0.764468,0.620365,0.950157,0.984481,0.924165,83.747420
2012-12-16,0.764468,0.620365,0.950157,0.984481,0.924165,83.747420
2012-12-17,0.759878,0.617021,0.949392,0.987082,0.918085,83.882979
2012-12-18,0.758840,0.616786,0.949461,0.984368,0.916679,83.874640
2012-12-19,0.751767,0.613517,0.952263,0.986769,0.909337,84.468501
2012-12-20,0.754945,0.614978,0.953646,0.989431,0.911898,84.191454
2012-12-21,0.757060,0.616398,0.958589,0.990991,0.914301,84.026043
2012-12-22,0.757060,0.616398,0.958589,0.990991,0.914301,84.026043
2012-12-23,0.757060,0.616398,0.958589,0.990991,0.914301,84.026043
2012-12-24,0.756544,0.618475,0.961946,0.992888,0.913149,84.460584
2012-12-25,0.756544,0.618475,0.961946,0.992888,0.913149,84.460584
2012-12-26,0.756544,0.618475,0.961946,0.992888,0.913149,84.460584
2012-12-27,0.753807,0.618046,0.963516,0.991708,0.910749,85.835972
2012-12-28,0.758553,0.619700,0.962755,0.995373,0.916332,86.095729
2012-12-29,0.758553,0.619700,0.962755,0.995373,0.916332,86.095729
2012-12-30,0.758553,0.619700,0.962755,0.995373,0.916332,86.095729
2012-12-31,0.757920,0.618539,0.963468,0.995680,0.914961,86.107322
2013-01-01,0.757920,0.618539,0.963468,0.995680,0.914961,86.107322
2013-01-02,0.754034,0.613784,0.952873,0.984769,0.911627,87.000452
2013-01-03,0.763242,0.618799,0.951839,0.986338,0.922760,86.956190
2013-01-04,0.768521,0.624270,0.960191,0.991162,0.929296,88.349216
2013-01-05,0.768521,0.624270,0.960191,0.991162,0.929296,88.349216
2013-01-06,0.768521,0.624270,0.960191,0.991162,0.929296,88.349216
2013-01-07,0.766930,0.622517,0.952604,0.987116,0.926988,87.798144
2013-01-08,0.764175,0.622421,0.952621,0.985710,0.924041,87.543940
2013-01-09,0.765931,0.624272,0.951210,0.987515,0.925934,87.576593
2013-01-10,0.762602,0.623198,0.945855,0.985892,0.923053,88.278807
2013-01-11,0.753352,0.620160,0.946286,0.983878,0.915851,89.031189
2013-01-12,0.753352,0.620160,0.946286,0.983878,0.915851,89.031189
2013-01-13,0.753352,0.620160,0.946286,0.983878,0.915851,89.031189
2013-01-14,0.749569,0.623042,0.946856,0.986283,0.917697,89.273668
2013-01-15,0.750356,0.622983,0.949426,0.986118,0.927290,88.572072
2013-01-16,0.753182,0.625217,0.948482,0.986819,0.930858,88.167508
2013-01-17,0.748055,0.623953,0.949581,0.986909,0.931553,89.257929
2013-01-18,0.750525,0.628340,0.951216,0.990093,0.934104,89.965476
2013-01-19,0.750525,0.628340,0.951216,0.990093,0.934104,89.965476
2013-01-20,0.750525,0.628340,0.951216,0.990093,0.934104,89.965476
2013-01-21,0.750582,0.629738,0.950612,0.993020,0.932298,89.596938
2013-01-22,0.750920,0.630510,0.947135,0.994368,0.929864,88.743711
2013-01-23,0.750188,0.630683,0.947862,0.991898,0.929107,88.507127
2013-01-24,0.749120,0.632182,0.954154,1.001873,0.930182,89.692112
2013-01-25,0.742446,0.632118,0.959017,1.006237,0.923899,91.105502
2013-01-26,0.742446,0.632118,0.959017,1.006237,0.923899,91.105502
2013-01-27,0.742446,0.632118,0.959017,1.006237,0.923899,91.105502
2013-01-28,0.743826,0.635600,0.961767,1.008777,0.927700,90.903005
2013-01-29,0.744435,0.635450,0.957344,1.005732,0.924291,90.463783
2013-01-30,0.738498,0.633853,0.959752,1.002363,0.915147,91.241415
2013-01-31,0.738007,0.632472,0.960074,1.001993,0.910849,91.011070
2013-02-01,0.732923,0.631560,0.962474,0.999487,0.905233,92.187042
2013-02-02,0.732923,0.631560,0.962474,0.999487,0.905233,92.187042
2013-02-03,0.732923,0.631560,0.962474,0.999487,0.905233,92.187042
2013-02-04,0.737898,0.635995,0.958530,0.996827,0.911305,92.702184
2013-02-05,0.738716,0.635222,0.962547,0.998079,0.908547,93.322006
2013-02-06,0.739809,0.638529,0.969816,0.998224,0.913516,93.571059
2013-02-07,0.738225,0.636646,0.969659,0.995718,0.908903,93.666027
2013-02-08,0.747719,0.632832,0.967699,0.999028,0.918349,92.358307
2013-02-09,0.747719,0.632832,0.967699,0.999028,0.918349,92.358307
2013-02-10,0.747719,0.632832,0.967699,0.999028,0.918349,92.358307
2013-02-11,0.746770,0.637368,0.972967,1.007692,0.918079,93.435890
2013-02-12,0.744158,0.641092,0.975368,1.005507,0.917398,94.210448
2013-02-13,0.741840,0.642433,0.967062,1.002819,0.917285,93.434718
2013-02-14,0.750356,0.644856,0.966384,1.001201,0.922413,93.336835
2013-02-15,0.750469,0.645704,0.967730,1.002627,0.923302,93.080675
2013-02-16,0.750469,0.645704,0.967730,1.002627,0.923302,93.080675
2013-02-17,0.750469,0.645704,0.967730,1.002627,0.923302,93.080675
2013-02-18,0.748951,0.645521,0.969593,1.006516,0.923607,93.798682
2013-02-19,0.749120,0.646565,0.966739,1.011611,0.923815,93.497640
2013-02-20,0.747943,0.653179,0.969409,1.014734,0.923485,93.560209
2013-02-21,0.758380,0.655392,0.975201,1.019035,0.932049,93.166995
2013-02-22,0.758380,0.653762,0.967921,1.020628,0.930684,93.265585
2013-02-23,0.758380,0.653762,0.967921,1.020628,0.930684,93.265585
2013-02-24,0.758380,0.653762,0.967921,1.020628,0.930684,93.265585
2013-02-25,0.751654,0.660628,0.969408,1.022399,0.924910,93.956705
2013-02-26,0.764701,0.660167,0.975988,1.026076,0.930412,91.917106
2013-02-27,0.763534,0.659731,0.980530,1.025731,0.929755,91.669848
2013-02-28,0.761673,0.657323,0.975626,1.025288,0.929926,92.215706
2013-03-01,0.769231,0.665154,0.980077,1.033615,0.941923,92.715385
2013-03-02,0.769231,0.665154,0.980077,1.033615,0.941923,92.715385
2013-03-03,0.769231,0.665154,0.980077,1.033615,0.941923,92.715385
2013-03-04,0.768817,0.664258,0.985700,1.028677,0.942262,93.541939
2013-03-05,0.767224,0.659659,0.977060,1.026469,0.941921,93.179377
2013-03-06,0.767165,0.663138,0.971998,1.028615,0.943690,93.479095
2013-03-07,0.768640,0.664873,0.975019,1.031668,0.946810,94.388932
2013-03-08,0.763942,0.665393,0.973109,1.029030,0.943850,95.874714
2013-03-09,0.763942,0.665393,0.973109,1.029030,0.943850,95.874714
2013-03-10,0.763942,0.665393,0.973109,1.029030,0.943850,95.874714
2013-03-11,0.769586,0.672118,0.977528,1.027936,0.951208,96.128983
2013-03-12,0.766107,0.671340,0.967823,1.025971,0.945683,95.954953
2013-03-13,0.770357,0.668516,0.968569,1.024883,0.949002,95.978738
2013-03-14,0.772977,0.669166,0.965834,1.026436,0.954394,96.459767
2013-03-15,0.764175,0.660248,0.963549,1.020327,0.940547,95.949870
2013-03-16,0.764175,0.660248,0.963549,1.020327,0.940547,95.949870
2013-03-17,0.764175,0.660248,0.963549,1.020327,0.940547,95.949870
2013-03-18,0.773455,0.662232,0.962642,1.021811,0.945239,95.042153
2013-03-19,0.772559,0.661194,0.963767,1.024799,0.943912,95.403276
2013-03-20,0.772499,0.660641,0.963229,1.025183,0.944148,95.550406
2013-03-21,0.774593,0.659682,0.958559,1.023315,0.946940,95.236251
2013-03-22,0.772320,0.658635,0.958604,1.024019,0.943157,94.879518
2013-03-23,0.772320,0.658635,0.958604,1.024019,0.943157,94.879518
2013-03-24,0.772320,0.658635,0.958604,1.024019,0.943157,94.879518
2013-03-25,0.773096,0.658369,0.955238,1.020410,0.944182,94.742945
2013-03-26,0.777545,0.660135,0.953503,1.018817,0.949304,94.277272
2013-03-27,0.783208,0.661928,0.958177,1.016917,0.953477,94.219925
2013-03-28,0.780945,0.660367,0.961187,1.016868,0.952362,94.392815
2013-03-29,0.780945,0.660367,0.961187,1.016868,0.952362,94.392815
2013-03-30,0.780945,0.660367,0.961187,1.016868,0.952362,94.392815
2013-03-31,0.780945,0.660367,0.961187,1.016868,0.952362,94.392815
2013-04-01,0.780945,0.660367,0.961187,1.016868,0.952362,94.392815
2013-04-02,0.778816,0.659579,0.955374,1.012928,0.946963,93.294393
2013-04-03,0.779545,0.661366,0.953929,1.014188,0.948472,93.514188
2013-04-04,0.780153,0.661141,0.958808,1.015135,0.948276,95.420502
2013-04-05,0.772559,0.655980,0.959904,1.014679,0.939277,96.175834
2013-04-06,0.772559,0.655980,0.959904,1.014679,0.939277,96.175834
2013-04-07,0.772559,0.655980,0.959904,1.014679,0.939277,96.175834
2013-04-08,0.767872,0.653421,0.960071,1.016970,0.934347,98.640866
2013-04-09,0.766871,0.653183,0.954678,1.014877,0.935583,98.865031
2013-04-10,0.764175,0.653217,0.949794,1.015589,0.930995,99.105915
2013-04-11,0.762253,0.649440,0.946032,1.009376,0.928958,99.390197
2013-04-12,0.766166,0.651011,0.949740,1.011876,0.932194,99.249157
2013-04-13,0.766166,0.651011,0.949740,1.011876,0.932194,99.249157
2013-04-14,0.766166,0.651011,0.949740,1.011876,0.932194,99.249157
2013-04-15,0.764468,0.652014,0.961165,1.020564,0.928599,97.721887
2013-04-16,0.761673,0.652677,0.963821,1.021479,0.926422,97.775916
2013-04-17,0.761673,0.656029,0.966639,1.025897,0.925356,97.958717
2013-04-18,0.766577,0.655270,0.968417,1.024300,0.932465,98.428517
2013-04-19,0.762486,0.651468,0.967747,1.025010,0.928403,99.283263
2013-04-20,0.762486,0.651468,0.967747,1.025010,0.928403,99.283263
2013-04-21,0.762486,0.651468,0.967747,1.025010,0.928403,99.283263
2013-04-22,0.767048,0.656823,0.973844,1.025926,0.934878,99.716192
2013-04-23,0.769823,0.655620,0.975828,1.027714,0.940647,98.968437
2013-04-24,0.768876,0.655467,0.973320,1.026065,0.945871,99.538674
2013-04-25,0.764526,0.646636,0.968578,1.022477,0.942966,99.136086
2013-04-26,0.769290,0.646204,0.973229,1.019771,0.944150,98.569121
2013-04-27,0.769290,0.646204,0.973229,1.019771,0.944150,98.569121
2013-04-28,0.769290,0.646204,0.973229,1.019771,0.944150,98.569121
2013-04-29,0.762602,0.643636,0.966293,1.013727,0.936399,97.818958
2013-04-30,0.764994,0.645884,0.967641,1.010786,0.936200,97.421971
2013-05-01,0.764994,0.645884,0.967641,1.010786,0.936200,97.421971
2013-05-02,0.758093,0.641801,0.975741,1.007126,0.928209,97.824274
2013-05-03,0.762544,0.642901,0.974531,1.011362,0.932972,98.063139
2013-05-04,0.762544,0.642901,0.974531,1.011362,0.932972,98.063139
2013-05-05,0.762544,0.642901,0.974531,1.011362,0.932972,98.063139
2013-05-06,0.762951,0.643244,0.976654,1.008392,0.936904,99.320974
2013-05-07,0.762951,0.644083,0.984817,1.005188,0.940948,99.168383
2013-05-08,0.761325,0.644766,0.980053,1.004187,0.939170,98.888466
2013-05-09,0.760919,0.642482,0.978390,1.003576,0.935170,98.767311
2013-05-10,0.769941,0.650062,0.999230,1.009624,0.957037,101.586079
2013-05-11,0.769941,0.650062,0.999230,1.009624,0.957037,101.586079
2013-05-12,0.769941,0.650062,0.999230,1.009624,0.957037,101.586079
2013-05-13,0.770832,0.650659,1.002312,1.009173,0.956140,101.757496
2013-05-14,0.770594,0.653579,1.007937,1.013871,0.956770,101.625954
2013-05-15,0.777363,0.657960,1.011738,1.020911,0.971626,102.643035
2013-05-16,0.775795,0.655935,1.017843,1.019395,0.965400,102.521334
2013-05-17,0.777061,0.656422,1.026964,1.027275,0.967363,102.471054
2013-05-18,0.777061,0.656422,1.026964,1.027275,0.967363,102.471054
2013-05-19,0.777061,0.656422,1.026964,1.027275,0.967363,102.471054
2013-05-20,0.778028,0.657901,1.022329,1.027931,0.969423,102.590835
2013-05-21,0.777242,0.659956,1.021841,1.026893,0.969688,102.852479
2013-05-22,0.773814,0.662153,1.025536,1.030334,0.974928,103.118471
2013-05-23,0.775916,0.663524,1.032123,1.034994,0.968808,101.699255
2013-05-24,0.772857,0.662300,1.031610,1.033233,0.963444,101.437514
2013-05-25,0.772857,0.662300,1.031610,1.033233,0.963444,101.437514
2013-05-26,0.772857,0.662300,1.031610,1.033233,0.963444,101.437514
2013-05-27,0.772857,0.661257,1.036015,1.032305,0.962362,100.927429
2013-05-28,0.772917,0.661076,1.032231,1.034395,0.968697,102.009584
2013-05-29,0.772082,0.661635,1.038218,1.037214,0.963558,101.065473
2013-05-30,0.772559,0.661078,1.042413,1.037778,0.964694,101.745983
2013-05-31,0.768876,0.656351,1.041058,1.032908,0.953867,100.315239
2013-06-01,0.768876,0.656351,1.041058,1.032908,0.953867,100.315239
2013-06-02,0.768876,0.656351,1.041058,1.032908,0.953867,100.315239
2013-06-03,0.768758,0.654828,1.034517,1.034363,0.957565,100.222940
2013-06-04,0.763825,0.653682,1.034067,1.031928,0.946914,100.274977
2013-06-05,0.765287,0.651297,1.044387,1.033826,0.946736,99.586745
2013-06-06,0.762311,0.647279,1.051151,1.031331,0.941988,99.069980
2013-06-07,0.754148,0.642006,1.050226,1.023228,0.925566,95.633484
2013-06-08,0.754148,0.642006,1.050226,1.023228,0.925566,95.633484
2013-06-09,0.754148,0.642006,1.050226,1.023228,0.925566,95.633484
2013-06-10,0.757060,0.643803,1.058596,1.018624,0.938375,98.773563
2013-06-11,0.753409,0.643336,1.070293,1.024184,0.927070,96.888420
2013-06-12,0.753182,0.638887,1.048957,1.015967,0.928146,96.633276
2013-06-13,0.751033,0.638002,1.045362,1.016973,0.923019,94.149456
2013-06-14,0.751710,0.640081,1.040442,1.016613,0.926257,94.993610
2013-06-15,0.751710,0.640081,1.040442,1.016613,0.926257,94.993610
2013-06-16,0.751710,0.640081,1.040442,1.016613,0.926257,94.993610
2013-06-17,0.749794,0.635488,1.040414,1.015821,0.922846,94.743945
2013-06-18,0.747719,0.640197,1.056602,1.019515,0.920817,95.371617
2013-06-19,0.745935,0.638371,1.052141,1.019916,0.919439,95.061913
2013-06-20,0.757576,0.647348,1.085076,1.034167,0.933258,97.924242
2013-06-21,0.758725,0.647420,1.084674,1.039833,0.929970,97.617602
2013-06-22,0.758725,0.647420,1.084674,1.039833,0.929970,97.617602
2013-06-23,0.758725,0.647420,1.084674,1.039833,0.929970,97.617602
2013-06-24,0.764175,0.650428,1.088644,1.054333,0.935427,98.227113
2013-06-25,0.761383,0.646109,1.077813,1.048424,0.934064,97.297092
2013-06-26,0.767813,0.651259,1.077472,1.047988,0.941493,97.765663
2013-06-27,0.767342,0.654619,1.073895,1.043508,0.945826,98.166053
2013-06-28,0.764526,0.655352,1.083410,1.048471,0.943272,98.922018
2013-06-29,0.764526,0.655352,1.083410,1.048471,0.943272,98.922018
2013-06-30,0.764526,0.655352,1.083410,1.048471,0.943272,98.922018
2013-07-01,0.767048,0.656785,1.088441,1.051929,0.946537,99.708522
2013-07-02,0.768226,0.659061,1.092571,1.056772,0.949067,99.930860
2013-07-03,0.771664,0.655297,1.101783,1.054402,0.947990,99.428968
2013-07-04,0.770179,0.662200,1.096657,1.054375,0.949476,99.845964
2013-07-05,0.776217,0.667973,1.090507,1.052084,0.958472,100.108670
2013-07-06,0.776217,0.667973,1.090507,1.052084,0.958472,100.108670
2013-07-07,0.776217,0.667973,1.090507,1.052084,0.958472,100.108670
2013-07-08,0.778210,0.670506,1.100778,1.055798,0.965292,101.198444
2013-07-09,0.777786,0.672785,1.090768,1.054523,0.968500,101.166680
2013-07-10,0.780457,0.671349,1.087567,1.051666,0.970889,100.241942
2013-07-11,0.766636,0.661530,1.085710,1.040478,0.951702,99.379025
2013-07-12,0.767224,0.661884,1.107565,1.038591,0.950437,99.547338
2013-07-13,0.767224,0.661884,1.107565,1.038591,0.950437,99.547338
2013-07-14,0.767224,0.661884,1.107565,1.038591,0.950437,99.547338
2013-07-15,0.768521,0.664540,1.105134,1.042730,0.952505,100.430372
2013-07-16,0.762311,0.662677,1.084388,1.041089,0.943055,99.367282
2013-07-17,0.761267,0.657087,1.086556,1.039586,0.939403,99.840134
2013-07-18,0.763767,0.657527,1.091423,1.041778,0.944780,100.221492
2013-07-19,0.762021,0.655300,1.085118,1.037720,0.941934,100.335289
2013-07-20,0.762021,0.655300,1.085118,1.037720,0.941934,100.335289
2013-07-21,0.762021,0.655300,1.085118,1.037720,0.941934,100.335289
2013-07-22,0.759532,0.652438,1.084004,1.034331,0.939541,99.855689
2013-07-23,0.758725,0.652162,1.082549,1.033384,0.939833,100.083460
2013-07-24,0.754945,0.651215,1.084176,1.027027,0.935226,100.105692
2013-07-25,0.757461,0.654219,1.089835,1.029617,0.936601,99.840933
2013-07-26,0.754148,0.649359,1.081448,1.028507,0.930166,98.672700
2013-07-27,0.754148,0.649359,1.081448,1.028507,0.930166,98.672700
2013-07-28,0.754148,0.649359,1.081448,1.028507,0.930166,98.672700
2013-07-29,0.753580,0.650641,1.082442,1.027581,0.929164,97.897513
2013-07-30,0.752785,0.652928,1.100422,1.025971,0.928561,97.854562
2013-07-31,0.753296,0.658004,1.109228,1.029680,0.927834,97.928437
2013-08-01,0.755515,0.656694,1.113101,1.029767,0.930568,98.738290
2013-08-02,0.757404,0.659964,1.123760,1.040218,0.937893,99.810649
2013-08-03,0.757404,0.659964,1.123760,1.040218,0.937893,99.810649
2013-08-04,0.757404,0.659964,1.123760,1.040218,0.937893,99.810649
2013-08-05,0.754318,0.651920,1.124689,1.039602,0.931734,98.529079
2013-08-06,0.753012,0.651920,1.115738,1.037500,0.927184,98.094880
2013-08-07,0.751597,0.646035,1.118226,1.042315,0.926043,97.113867
2013-08-08,0.748503,0.645210,1.102246,1.041093,0.921183,96.317365
2013-08-09,0.747775,0.644096,1.090780,1.029088,0.920511,96.433111
2013-08-10,0.747775,0.644096,1.090780,1.029088,0.920511,96.433111
2013-08-11,0.747775,0.644096,1.090780,1.029088,0.920511,96.433111
2013-08-12,0.753012,0.646536,1.091566,1.031099,0.928238,96.882530
2013-08-13,0.752445,0.646764,1.094733,1.031979,0.929872,98.021068
2013-08-14,0.755116,0.645171,1.096730,1.033678,0.937476,98.293438
2013-08-15,0.752049,0.641724,1.092352,1.032714,0.934572,98.127397
2013-08-16,0.749625,0.639618,1.089955,1.032309,0.926087,97.473763
2013-08-17,0.749625,0.639618,1.089955,1.032309,0.926087,97.473763
2013-08-18,0.749625,0.639618,1.089955,1.032309,0.926087,97.473763
2013-08-19,0.749400,0.639164,1.093525,1.033124,0.925659,97.961631
2013-08-20,0.746714,0.638366,1.102225,1.037709,0.920176,97.319295
2013-08-21,0.747161,0.637291,1.106620,1.043485,0.919755,97.519426
2013-08-22,0.750582,0.641785,1.111837,1.049613,0.926893,98.663965
2013-08-23,0.748783,0.643280,1.114115,1.056833,0.925346,99.101460
2013-08-24,0.748783,0.643280,1.114115,1.056833,0.925346,99.101460
2013-08-25,0.748783,0.643280,1.114115,1.056833,0.925346,99.101460
2013-08-26,0.748447,0.642542,1.110022,1.052616,0.924482,98.600404
2013-08-27,0.749738,0.645449,1.115385,1.052632,0.921652,97.518369
2013-08-28,0.749232,0.646737,1.121975,1.049000,0.920806,97.475088
2013-08-29,0.753807,0.644429,1.118574,1.049525,0.927785,98.251168
